sequence_id,dataset,label,risk_level,pose_array_path,center_speed_mean,center_speed_max,center_speed_std,center_acceleration_mean,center_acceleration_max,center_acceleration_std,vertical_range,vertical_drop,sudden_vertical_change,torso_angle_mean,torso_angle_max,torso_angle_std,body_height_change,body_height_range,mean_joint_speed,max_joint_speed,std_joint_speed,instability_score
S013C003P018R002A008,NTU,sit_down,low_risk,C:\Users\VICTUS\Downloads\Research\outputs\Common_Joint_Sequences\NTU\sit_down\S013C003P018R002A008.npy,0.08203009,0.511763,0.0789398,0.08394178,0.7205729,0.092966676,1.0762696,0.5943974,0.4349653,6.348029,41.45903,7.303486,-3.0080805,5.534871,0.1930025,2.720857,0.24351968,0.3224595
S013C003P018R002A009,NTU,stand_up,low_risk,C:\Users\VICTUS\Downloads\Research\outputs\Common_Joint_Sequences\NTU\stand_up\S013C003P018R002A009.npy,0.05611172,0.16849165,0.036480978,0.037874673,0.25052306,0.04776642,0.88721585,-0.5734494,0.13979316,7.2707963,18.763117,4.664111,2.604958,3.3086967,0.12253266,1.8652111,0.14121652,0.1776975
S013C003P018R002A042,NTU,staggering,moderate_risk,C:\Users\VICTUS\Downloads\Research\outputs\Common_Joint_Sequences\NTU\staggering\S013C003P018R002A042.npy,0.08164806,0.4700185,0.07279187,0.1323771,0.85458076,0.11316821,0.716192,0.3236972,0.4606193,4.307196,14.262721,3.3089955,-0.48686862,1.8102589,0.16173504,1.9505019,0.22290647,0.29569834
S013C003P018R002A043,NTU,falling_down,high_risk,C:\Users\VICTUS\Downloads\Research\outputs\Common_Joint_Sequences\NTU\falling_down\S013C003P018R002A043.npy,0.037386958,0.1736266,0.031595107,0.031278178,0.17469834,0.032225206,1.1526318,1.0911078,0.1660764,4.782033,15.767583,4.378043,-2.8608112,2.9140499,0.06745751,0.7631329,0.08580089,0.117396
S013C003P019R001A008,NTU,sit_down,low_risk,C:\Users\VICTUS\Downloads\Research\outputs\Common_Joint_Sequences\NTU\sit_down\S013C003P019R001A008.npy,0.019428419,0.14908929,0.021432515,0.021716008,0.123114556,0.022958353,0.64896125,0.5626054,0.13062096,6.2484856,24.658585,4.565841,-1.5385702,1.9262829,0.038275585,0.5779595,0.045165785,0.066598296
S013C003P019R001A009,NTU,stand_up,low_risk,C:\Users\VICTUS\Downloads\Research\outputs\Common_Joint_Sequences\NTU\stand_up\S013C003P019R001A009.npy,0.016083835,0.1683537,0.022187052,0.012573708,0.15505658,0.02119706,0.60009205,-0.46404305,0.046416342,2.8930051,6.2487016,1.7826637,1.7986972,2.1653368,0.030238269,0.37463358,0.04245706,0.06464411
S013C003P019R001A042,NTU,staggering,moderate_risk,C:\Users\VICTUS\Downloads\Research\outputs\Common_Joint_Sequences\NTU\staggering\S013C003P019R001A042.npy,0.013443868,0.0525931,0.00905573,0.010545558,0.051660974,0.009331844,0.06296015,0.018285334,0.027985215,4.0194364,9.057136,2.8253577,-0.3010559,0.5641651,0.02735536,0.662888,0.044026125,0.053081855
S013C003P019R001A043,NTU,falling_down,high_risk,C:\Users\VICTUS\Downloads\Research\outputs\Common_Joint_Sequences\NTU\falling_down\S013C003P019R001A043.npy,0.017184664,0.07174079,0.016544852,0.011581763,0.074357145,0.014184444,0.70674366,0.5976349,0.06529343,9.963768,28.745382,9.17359,-2.4043195,2.6774304,0.03353407,0.42116717,0.04342646,0.059971314
S013C003P019R002A008,NTU,sit_down,low_risk,C:\Users\VICTUS\Downloads\Research\outputs\Common_Joint_Sequences\NTU\sit_down\S013C003P019R002A008.npy,0.0222583,0.1267464,0.021408303,0.021628298,0.10348646,0.021343546,0.6195116,0.5517976,0.083845794,30.1111,56.15229,20.193449,-1.9261861,2.3236048,0.043812595,1.1722578,0.07861773,0.100026034
S013C003P019R002A009,NTU,stand_up,low_risk,C:\Users\VICTUS\Downloads\Research\outputs\Common_Joint_Sequences\NTU\stand_up\S013C003P019R002A009.npy,0.024429282,0.13817075,0.022303367,0.023653347,0.1327475,0.021904059,0.67810816,-0.5088717,0.068650514,20.079811,41.588013,11.8667555,1.6373186,2.1639194,0.050480854,0.5417671,0.06805403,0.09035739
S013C003P019R002A042,NTU,staggering,moderate_risk,C:\Users\VICTUS\Downloads\Research\outputs\Common_Joint_Sequences\NTU\staggering\S013C003P019R002A042.npy,0.041679174,0.21960746,0.042486224,0.05939942,0.22602093,0.05165125,0.22208756,0.065101564,0.13276827,13.266399,24.320822,5.3673754,-0.66960716,1.025281,0.076972544,2.3185155,0.16667481,0.20916103
S013C003P019R002A043,NTU,falling_down,high_risk,C:\Users\VICTUS\Downloads\Research\outputs\Common_Joint_Sequences\NTU\falling_down\S013C003P019R002A043.npy,0.019039456,0.18843909,0.025928948,0.018128706,0.18577445,0.026379747,0.7434388,0.5483035,0.14136049,17.497007,40.166115,12.975936,-3.9674625,4.411749,0.039174996,0.93293124,0.06986633,0.095795274
S013C003P025R001A008,NTU,sit_down,low_risk,C:\Users\VICTUS\Downloads\Research\outputs\Common_Joint_Sequences\NTU\sit_down\S013C003P025R001A008.npy,0.028662378,0.12833439,0.0288886,0.032264188,0.13755617,0.03250895,0.7884734,0.64733636,0.10963035,2.9259744,7.8470006,1.9975951,-1.80598,2.2490673,0.05872302,0.97708255,0.084102474,0.11299107
S013C003P025R001A009,NTU,stand_up,low_risk,C:\Users\VICTUS\Downloads\Research\outputs\Common_Joint_Sequences\NTU\stand_up\S013C003P025R001A009.npy,0.02988113,0.10733941,0.021492872,0.028694011,0.10290794,0.022946106,0.79966295,-0.7668924,0.07654858,5.219968,9.274167,3.4377456,1.8484159,2.0651016,0.05240054,0.8672354,0.09008586,0.11157873
S013C003P025R001A042,NTU,staggering,moderate_risk,C:\Users\VICTUS\Downloads\Research\outputs\Common_Joint_Sequences\NTU\staggering\S013C003P025R001A042.npy,0.07914371,0.6614598,0.122549325,0.107524924,1.0944515,0.18953487,0.95291704,0.45426074,0.6568692,8.881247,80.72857,14.975223,-2.3714397,3.60216,0.15913597,2.7409348,0.26050496,0.3830543
S013C003P025R001A043,NTU,falling_down,high_risk,C:\Users\VICTUS\Downloads\Research\outputs\Common_Joint_Sequences\NTU\falling_down\S013C003P025R001A043.npy,0.029423334,0.3009133,0.05106287,0.026456999,0.31139132,0.052111525,0.19622952,0.04567182,0.046356976,9.244931,27.161203,8.455481,-2.808193,2.8810914,0.0587933,1.3892915,0.11713085,0.16819373
S013C003P025R002A008,NTU,sit_down,low_risk,C:\Users\VICTUS\Downloads\Research\outputs\Common_Joint_Sequences\NTU\sit_down\S013C003P025R002A008.npy,0.032561734,0.20569633,0.030294728,0.039855063,0.18916094,0.03664245,0.7119693,0.61640483,0.084208876,15.960971,46.4581,12.940934,-2.2448373,2.9036334,0.06121916,2.1526773,0.11385354,0.14414826
S013C003P025R002A009,NTU,stand_up,low_risk,C:\Users\VICTUS\Downloads\Research\outputs\Common_Joint_Sequences\NTU\stand_up\S013C003P025R002A009.npy,0.03812068,0.16793767,0.03543472,0.040803537,0.15475903,0.036209498,0.97845656,-0.82506025,0.11449602,12.667002,26.011723,6.2129693,3.4887204,4.1209345,0.07024025,1.7007256,0.12659582,0.16203055
S013C003P025R002A042,NTU,staggering,moderate_risk,C:\Users\VICTUS\Downloads\Research\outputs\Common_Joint_Sequences\NTU\staggering\S013C003P025R002A042.npy,0.033879675,0.1789421,0.02732629,0.038516227,0.23295583,0.036649443,0.2360121,0.15285897,0.09525043,24.846243,47.58409,11.349071,-0.8392024,2.0139666,0.075789616,0.77313966,0.09789243,0.12521872
S013C003P025R002A043,NTU,falling_down,high_risk,C:\Users\VICTUS\Downloads\Research\outputs\Common_Joint_Sequences\NTU\falling_down\S013C003P025R002A043.npy,0.018919941,0.1811211,0.025444219,0.01823151,0.16280794,0.024303868,0.30453032,0.19351804,0.08689678,48.470898,89.68606,25.862394,-1.9209852,2.3886728,0.057638347,1.2929946,0.10037254,0.12581676
S013C003P027R001A008,NTU,sit_down,low_risk,C:\Users\VICTUS\Downloads\Research\outputs\Common_Joint_Sequences\NTU\sit_down\S013C003P027R001A008.npy,0.018337354,0.12808904,0.024387313,0.0137162,0.11695802,0.022506008,0.6195144,0.5269278,0.12700707,2.7428982,9.8902025,2.2603498,-1.5852237,2.1520467,0.03458082,0.7668318,0.056312665,0.08069998
S013C003P027R001A009,NTU,stand_up,low_risk,C:\Users\VICTUS\Downloads\Research\outputs\Common_Joint_Sequences\NTU\stand_up\S013C003P027R001A009.npy,0.017431943,0.079024985,0.017357344,0.013981993,0.065609775,0.014914598,0.42910308,-0.3175052,0.06927851,2.4516954,5.7528286,1.5231594,1.8919446,2.279103,0.032889377,0.40329105,0.043891698,0.06124904
S013C003P027R001A042,NTU,staggering,moderate_risk,C:\Users\VICTUS\Downloads\Research\outputs\Common_Joint_Sequences\NTU\staggering\S013C003P027R001A042.npy,0.03683641,0.2086286,0.04105047,0.04074377,0.31545252,0.05471975,0.30767027,0.11585331,0.17569035,9.611198,40.33273,10.805053,-0.9336791,1.8212271,0.07073286,0.7845991,0.09479386,0.13584433
S013C003P027R001A043,NTU,falling_down,high_risk,C:\Users\VICTUS\Downloads\Research\outputs\Common_Joint_Sequences\NTU\falling_down\S013C003P027R001A043.npy,0.035679992,0.32024065,0.051573284,0.03411492,0.34177443,0.054609723,0.7931679,0.73976207,0.11998165,9.66499,28.786835,9.148522,-3.0206296,3.3523054,0.06707739,1.3375454,0.11182904,0.16340232
S013C003P027R002A008,NTU,sit_down,low_risk,C:\Users\VICTUS\Downloads\Research\outputs\Common_Joint_Sequences\NTU\sit_down\S013C003P027R002A008.npy,0.023007087,0.1754779,0.028894812,0.019416958,0.15373117,0.029598048,0.7449286,0.6753482,0.17231268,34.86244,66.90675,23.84645,-2.0912929,2.6111798,0.049005695,1.0816795,0.08722331,0.11611812
S013C003P027R002A009,NTU,stand_up,low_risk,C:\Users\VICTUS\Downloads\Research\outputs\Common_Joint_Sequences\NTU\stand_up\S013C003P027R002A009.npy,0.019457033,0.09035313,0.015843162,0.013977702,0.094194084,0.01661453,0.5835009,-0.41733912,0.062483966,21.15222,39.336357,9.639243,1.6274319,2.3412635,0.041929472,0.7184477,0.056771684,0.07261485
S013C003P027R002A042,NTU,staggering,moderate_risk,C:\Users\VICTUS\Downloads\Research\outputs\Common_Joint_Sequences\NTU\staggering\S013C003P027R002A042.npy,0.025742596,0.09063878,0.01823553,0.02730082,0.12154104,0.022355491,0.17956135,-0.017552376,0.06770292,15.244044,35.71489,12.07951,-0.6256671,1.0168123,0.05265612,1.0233582,0.07994492,0.09818046
S013C003P027R002A043,NTU,falling_down,high_risk,C:\Users\VICTUS\Downloads\Research\outputs\Common_Joint_Sequences\NTU\falling_down\S013C003P027R002A043.npy,0.027633233,0.10672578,0.02405,0.020855092,0.13331217,0.024244143,0.6979617,0.47763827,0.08012143,23.449709,44.14057,17.274181,-2.7983308,3.2293649,0.048500545,1.1113809,0.08398258,0.10803258
S013C003P028R001A008,NTU,sit_down,low_risk,C:\Users\VICTUS\Downloads\Research\outputs\Common_Joint_Sequences\NTU\sit_down\S013C003P028R001A008.npy,0.016480789,0.06610357,0.016307902,0.012283731,0.05810262,0.014172064,0.38953534,0.20734912,0.046792746,3.7045052,6.592896,1.523944,-1.0584178,1.8614619,0.035734404,0.63183045,0.05507819,0.07138609
S013C003P028R001A009,NTU,stand_up,low_risk,C:\Users\VICTUS\Downloads\Research\outputs\Common_Joint_Sequences\NTU\stand_up\S013C003P028R001A009.npy,0.018529296,0.08158637,0.0144717945,0.013108892,0.076207444,0.014970451,0.3127389,-0.1159423,0.06225103,5.041836,10.9184675,2.8822281,1.0977464,1.656843,0.037097957,0.46267605,0.04529153,0.059763327
S013C003P028R001A042,NTU,staggering,moderate_risk,C:\Users\VICTUS\Downloads\Research\outputs\Common_Joint_Sequences\NTU\staggering\S013C003P028R001A042.npy,0.039424196,0.13083003,0.030060856,0.0594378,0.20036659,0.043619413,0.19989741,0.03649801,0.11504948,5.611299,14.795036,3.7835011,-0.43575048,0.76931334,0.09908416,1.2659885,0.117516994,0.14757785
S013C003P028R001A043,NTU,falling_down,high_risk,C:\Users\VICTUS\Downloads\Research\outputs\Common_Joint_Sequences\NTU\falling_down\S013C003P028R001A043.npy,0.040030543,0.16458948,0.039786745,0.027196852,0.21614024,0.03983873,0.494605,0.24227959,0.15076765,3.294062,14.947544,2.4702983,-1.9697168,2.0571296,0.075083144,0.6467605,0.10031144,0.14009818
S013C003P028R002A008,NTU,sit_down,low_risk,C:\Users\VICTUS\Downloads\Research\outputs\Common_Joint_Sequences\NTU\sit_down\S013C003P028R002A008.npy,0.031749982,0.12353276,0.023591189,0.026789624,0.14190304,0.027072111,0.54182065,0.4253348,0.07104564,15.742561,41.576893,12.835437,-1.7317638,1.962563,0.060315978,0.86045575,0.083352186,0.10694338
S013C003P028R002A009,NTU,stand_up,low_risk,C:\Users\VICTUS\Downloads\Research\outputs\Common_Joint_Sequences\NTU\stand_up\S013C003P028R002A009.npy,0.027871985,0.1007201,0.024680136,0.02039779,0.11173365,0.02429574,0.72169507,-0.41699433,0.06920725,12.65192,31.789946,10.78909,1.8127091,1.9588046,0.054963045,0.8556856,0.07695068,0.101630814
S013C003P028R002A042,NTU,staggering,moderate_risk,C:\Users\VICTUS\Downloads\Research\outputs\Common_Joint_Sequences\NTU\staggering\S013C003P028R002A042.npy,0.03877234,0.15843819,0.030185204,0.056749027,0.15281625,0.037088435,0.188384,-0.07843423,0.09433466,26.912268,44.048717,12.46734,-0.7575011,1.3711791,0.08230049,1.6014626,0.12761864,0.15780385
S013C003P028R002A043,NTU,falling_down,high_risk,C:\Users\VICTUS\Downloads\Research\outputs\Common_Joint_Sequences\NTU\falling_down\S013C003P028R002A043.npy,0.028436514,0.10655424,0.026480632,0.020772396,0.13497987,0.027091999,0.5945279,0.4714027,0.09424472,19.881084,55.09374,15.95822,-1.6728573,2.6117227,0.06024457,0.8714261,0.08894775,0.11542838
S013C003P037R001A008,NTU,sit_down,low_risk,C:\Users\VICTUS\Downloads\Research\outputs\Common_Joint_Sequences\NTU\sit_down\S013C003P037R001A008.npy,0.026351457,0.2601189,0.031842396,0.028030341,0.26568028,0.03688599,0.6719133,0.47719693,0.24721059,3.6824827,38.926407,6.1993,-1.3171358,2.226341,0.051135812,0.7405267,0.070755675,0.10259807
S013C003P037R001A009,NTU,stand_up,low_risk,C:\Users\VICTUS\Downloads\Research\outputs\Common_Joint_Sequences\NTU\stand_up\S013C003P037R001A009.npy,0.020994801,0.089344025,0.021096792,0.020231172,0.11743314,0.022556653,0.67685497,-0.5064467,0.07176113,5.1821885,15.130017,3.753152,1.4389882,2.3041615,0.04112187,0.39159366,0.048095293,0.06919208
S013C003P037R001A042,NTU,staggering,moderate_risk,C:\Users\VICTUS\Downloads\Research\outputs\Common_Joint_Sequences\NTU\staggering\S013C003P037R001A042.npy,0.01947133,0.053036824,0.013353776,0.026592778,0.08596293,0.01606187,0.14918095,0.058668613,0.035084367,3.8972113,8.539765,2.356967,-0.51774406,0.86858416,0.053145252,0.922716,0.06535448,0.07870826
S013C003P037R001A043,NTU,falling_down,high_risk,C:\Users\VICTUS\Downloads\Research\outputs\Common_Joint_Sequences\NTU\falling_down\S013C003P037R001A043.npy,0.037586063,0.2537486,0.04326163,0.034937933,0.21982472,0.042507436,0.92304265,0.80786145,0.12434912,16.073523,55.108944,17.267763,-3.4412317,3.8114223,0.07348772,0.7733984,0.10733766,0.15059929
S013C003P037R002A008,NTU,sit_down,low_risk,C:\Users\VICTUS\Downloads\Research\outputs\Common_Joint_Sequences\NTU\sit_down\S013C003P037R002A008.npy,0.025989622,0.116660506,0.022040019,0.024412083,0.11981751,0.024787337,0.9093184,0.8889749,0.11453292,29.004889,64.8718,22.886232,-2.5372162,2.827634,0.055558816,1.1313465,0.08123598,0.103276
S013C003P037R002A009,NTU,stand_up,low_risk,C:\Users\VICTUS\Downloads\Research\outputs\Common_Joint_Sequences\NTU\stand_up\S013C003P037R002A009.npy,0.026235532,0.17244513,0.029064773,0.01996278,0.12689242,0.025026629,0.76177305,-0.7046794,0.08739263,16.04763,38.687485,11.125661,1.2720447,1.6976781,0.0522937,1.6517248,0.094437174,0.12350195
S013C003P037R002A042,NTU,staggering,moderate_risk,C:\Users\VICTUS\Downloads\Research\outputs\Common_Joint_Sequences\NTU\staggering\S013C003P037R002A042.npy,0.033926748,0.18680009,0.033398982,0.048565164,0.22599863,0.046886563,0.17353523,0.0483585,0.12426555,4.0189157,15.848848,3.0313592,-0.020821095,0.7099333,0.0725377,1.5551873,0.118838154,0.15223713
S013C003P037R002A043,NTU,falling_down,high_risk,C:\Users\VICTUS\Downloads\Research\outputs\Common_Joint_Sequences\NTU\falling_down\S013C003P037R002A043.npy,0.034015197,0.24273106,0.035398442,0.027609393,0.17980123,0.03197098,1.0319647,0.96701634,0.110034235,21.636341,54.16922,17.065393,-3.8331432,4.2260895,0.0710846,1.2187152,0.10751697,0.14291541
S014C001P007R001A008,NTU,sit_down,low_risk,C:\Users\VICTUS\Downloads\Research\outputs\Common_Joint_Sequences\NTU\sit_down\S014C001P007R001A008.npy,0.028998582,0.1475144,0.025034336,0.034304623,0.17165628,0.030094862,0.49334508,0.38466725,0.06928429,13.89223,50.247864,12.81324,-0.9299984,2.20817,0.07306077,1.2131764,0.102113605,0.12714794
S014C001P007R001A009,NTU,stand_up,low_risk,C:\Users\VICTUS\Downloads\Research\outputs\Common_Joint_Sequences\NTU\stand_up\S014C001P007R001A009.npy,0.026655901,0.12950334,0.020972269,0.026972996,0.11381687,0.023549,0.50095147,-0.36315838,0.104270875,10.23679,28.425491,7.7465205,0.86833,1.7072911,0.05665433,0.7258871,0.0652807,0.086252965
S014C001P007R001A042,NTU,staggering,moderate_risk,C:\Users\VICTUS\Downloads\Research\outputs\Common_Joint_Sequences\NTU\staggering\S014C001P007R001A042.npy,0.036954857,0.20822135,0.03459293,0.047949377,0.26052865,0.04718379,0.26727134,0.064338684,0.11706293,7.6663594,30.03929,5.8548274,-0.35951328,1.6930504,0.081574455,0.64672166,0.0948041,0.12939703
S014C001P007R001A043,NTU,falling_down,high_risk,C:\Users\VICTUS\Downloads\Research\outputs\Common_Joint_Sequences\NTU\falling_down\S014C001P007R001A043.npy,0.032712348,0.14985405,0.035271715,0.029099822,0.1565396,0.034927163,0.8262853,0.51586044,0.13815641,6.1620026,24.713366,6.070649,-2.1642747,3.2768257,0.06661132,1.2388561,0.118410096,0.15368181
S014C001P007R002A008,NTU,sit_down,low_risk,C:\Users\VICTUS\Downloads\Research\outputs\Common_Joint_Sequences\NTU\sit_down\S014C001P007R002A008.npy,0.04783878,0.48245108,0.06110406,0.07208316,0.53308994,0.08561058,0.5434735,0.35659063,0.45962468,12.275012,68.14283,10.508982,-0.90836143,2.48889,0.09964155,1.4794309,0.15242743,0.2135315
S014C001P007R002A009,NTU,stand_up,low_risk,C:\Users\VICTUS\Downloads\Research\outputs\Common_Joint_Sequences\NTU\stand_up\S014C001P007R002A009.npy,0.027145162,0.16974387,0.026973635,0.034317326,0.12771168,0.027626093,0.666005,-0.40831846,0.15025872,19.287281,59.887356,14.637621,1.0266728,2.770853,0.05831127,0.8553259,0.07282249,0.099796124
S014C001P007R002A042,NTU,staggering,moderate_risk,C:\Users\VICTUS\Downloads\Research\outputs\Common_Joint_Sequences\NTU\staggering\S014C001P007R002A042.npy,0.031707104,0.14090799,0.02542125,0.04003366,0.26284364,0.040275447,0.20916271,0.03609264,0.06064701,6.660633,16.659094,4.671271,-0.3260851,1.2037201,0.0639685,0.6731784,0.07169675,0.097118005
S014C001P007R002A043,NTU,falling_down,high_risk,C:\Users\VICTUS\Downloads\Research\outputs\Common_Joint_Sequences\NTU\falling_down\S014C001P007R002A043.npy,0.031346172,0.11692084,0.026583744,0.02952373,0.1278426,0.023628151,0.6908834,0.6608839,0.06276423,17.651289,45.934814,16.38209,-3.267932,3.3348844,0.06402062,0.9991407,0.09392116,0.12050491
S014C001P008R001A008,NTU,sit_down,low_risk,C:\Users\VICTUS\Downloads\Research\outputs\Common_Joint_Sequences\NTU\sit_down\S014C001P008R001A008.npy,0.042712133,0.2266537,0.041832414,0.04720755,0.21249384,0.046887115,0.54651,0.107007444,0.118973196,8.562712,27.66431,6.3132997,-0.59951925,2.7866466,0.08340654,0.67020106,0.09472471,0.13655712
S014C001P008R001A009,NTU,stand_up,low_risk,C:\Users\VICTUS\Downloads\Research\outputs\Common_Joint_Sequences\NTU\stand_up\S014C001P008R001A009.npy,0.04005714,0.21075375,0.033794045,0.049152344,0.19645159,0.04215527,0.47353882,-0.2854839,0.15112501,12.249311,34.817772,11.230824,1.2319627,2.319835,0.077933766,1.1578513,0.10889141,0.14268546
S014C001P008R001A042,NTU,staggering,moderate_risk,C:\Users\VICTUS\Downloads\Research\outputs\Common_Joint_Sequences\NTU\staggering\S014C001P008R001A042.npy,0.056234527,0.38189784,0.06730082,0.08662279,0.41805178,0.083245166,0.53669,0.51198924,0.14878085,27.70219,70.779594,26.070171,-2.5129888,3.4989908,0.11924312,2.44776,0.20976467,0.2770655
S014C001P008R001A043,NTU,falling_down,high_risk,C:\Users\VICTUS\Downloads\Research\outputs\Common_Joint_Sequences\NTU\falling_down\S014C001P008R001A043.npy,0.049607206,0.31797132,0.055076998,0.060879853,0.36418927,0.07065827,0.8049896,0.72786516,0.09560007,10.495258,32.18659,8.691833,-2.7058063,2.901988,0.10718287,1.7740188,0.17066233,0.22573933
S014C001P008R002A008,NTU,sit_down,low_risk,C:\Users\VICTUS\Downloads\Research\outputs\Common_Joint_Sequences\NTU\sit_down\S014C001P008R002A008.npy,0.053853575,0.31957725,0.057874665,0.07369797,0.4221279,0.07757057,0.46602073,0.34792346,0.20173383,15.521449,75.15974,11.607017,-1.344554,2.8375597,0.11321671,1.1756136,0.14196236,0.19983703
S014C001P008R002A009,NTU,stand_up,low_risk,C:\Users\VICTUS\Downloads\Research\outputs\Common_Joint_Sequences\NTU\stand_up\S014C001P008R002A009.npy,0.054453466,0.48643497,0.07062022,0.060870104,0.6422074,0.09546589,1.0766085,-0.43730468,0.33675826,18.85742,53.137203,13.721719,1.5039053,4.397173,0.10094976,2.2070615,0.1822782,0.25289842
