sequence_id,center_speed_mean,center_speed_max,center_speed_std,center_acceleration_mean,center_acceleration_max,center_acceleration_std,vertical_range,vertical_drop,sudden_vertical_change,torso_angle_mean,torso_angle_max,torso_angle_std,body_height_change,body_height_range,mean_joint_speed,max_joint_speed,std_joint_speed,instability_score,rf_prob_low,rf_prob_moderate,rf_prob_high,stgcn_logit_low,stgcn_logit_moderate,stgcn_logit_high,split,dataset,risk_level
S012C001P017R001A009,0.03420754,0.16337208,0.028848238,0.039396964,0.15077808,0.031256955,0.31792274,0.22908467,0.07207981,6.2868915,19.024939,3.9284174,-0.8901439,1.2780461,0.073825076,1.397919,0.11578133,0.14462957,0.30483206656737005,0.6277842120806301,0.06738372135199967,6.6944732666015625,-5.100536346435547,-3.2724688053131104,test,NTU,low_risk
S012C001P017R001A042,0.07781638,0.26693824,0.05591168,0.122314125,0.4392599,0.08613471,0.50963366,0.36566383,0.2081551,2.6805103,7.6888666,1.8424383,-1.7192931,2.8674543,0.1518151,2.7718842,0.2863119,0.34222358,0.4740147133459258,0.37381538840300965,0.15216989825106442,-1.7871716022491455,-0.47486934065818787,1.1980429887771606,test,NTU,moderate_risk
S012C001P017R001A043,0.036661085,0.13777359,0.026347196,0.032920085,0.127729,0.026384268,0.5835115,0.48411548,0.1319063,28.963823,61.14092,20.614622,-2.1642673,3.272519,0.081752084,1.1497624,0.11481426,0.14116146,0.023234443699232426,0.011283535060580559,0.965482021240187,-2.0731618404388428,-2.802474021911621,2.8289103507995605,test,NTU,high_risk
S012C001P017R002A008,0.038359623,0.17681558,0.039176323,0.05761706,0.21072996,0.0488383,0.60221434,0.26803082,0.16063729,10.11626,30.837093,7.4916143,-2.1868777,2.9088292,0.08918688,1.9533657,0.17306612,0.21224245,0.2912381012552176,0.11690177401642501,0.5918601247283578,-0.5832111239433289,-2.423494338989258,1.2594574689865112,test,NTU,low_risk
S012C001P017R002A009,0.05868459,0.21413273,0.05018103,0.060910035,0.22673807,0.048319496,0.860305,-0.31110704,0.2054888,12.80201,61.168854,16.636543,0.47309685,3.3464305,0.10843213,2.5870507,0.19837137,0.2485524,0.7118022665602748,0.2094842015375139,0.07871353190221135,4.869383335113525,-3.627371311187744,-2.6022298336029053,test,NTU,low_risk
S012C001P017R002A042,0.09705685,0.49554664,0.070189856,0.1553946,0.9263186,0.109274514,0.45111987,0.36274645,0.21443379,3.8073292,12.724971,3.0678291,-0.75726986,1.8841507,0.18554503,3.0505297,0.32808042,0.39827028,0.15899894070988002,0.7971089601487495,0.04389209914137077,-0.7329506874084473,-2.1820626258850098,1.2670916318893433,test,NTU,moderate_risk
S012C001P017R002A043,0.026825929,0.12608965,0.024366913,0.024699656,0.16307561,0.02636935,0.30328032,0.044065297,0.09332979,39.275906,77.74336,25.075233,-0.8594527,2.058984,0.069464356,1.4543324,0.111543745,0.13591066,0.12313241619658039,0.13899382033536709,0.7378737634680527,-1.6280148029327393,-2.4867966175079346,2.1306047439575195,test,NTU,high_risk
S012C001P018R001A008,0.015566463,0.119526565,0.015851459,0.014859743,0.11047202,0.01560414,0.329067,0.28180662,0.09943873,0.95308757,3.288737,0.864949,-1.3399553,1.6600423,0.033061873,0.39862308,0.042785954,0.05863741,0.740014066261375,0.23345309146114937,0.02653284227747552,4.027978897094727,-1.5781707763671875,-3.2366864681243896,test,NTU,low_risk
S012C001P018R001A009,0.015899772,0.108455285,0.017399859,0.013049029,0.1220337,0.018614244,0.45625243,-0.44872043,0.07306343,2.9953675,11.236502,3.6511216,1.6157322,1.7006917,0.0354765,0.83657,0.056839183,0.074239045,0.996226139517671,0.0037738604823289953,0.0,3.5420939922332764,-0.1821213662624359,-3.720597505569458,test,NTU,low_risk
S012C001P018R001A042,0.024907025,0.093961634,0.018240128,0.029034646,0.13446249,0.02265181,0.2147286,0.054858983,0.049533784,3.806197,8.113489,1.6711664,-0.52523994,1.6090045,0.056922,1.3078465,0.09025863,0.10849875,0.14231827905569028,0.837639239959113,0.020042480985197116,-0.5215268135070801,3.67467999458313,-2.623318672180176,test,NTU,moderate_risk
S012C001P018R001A043,0.026957339,0.11111849,0.026245655,0.02262287,0.14050537,0.02724716,0.50211203,0.2815647,0.10659942,8.4411545,36.86772,9.42169,-2.9114823,3.5976117,0.053436775,0.9384399,0.06600322,0.09224887,0.02830062122885621,0.08513916976248236,0.8865602090086615,-1.9021004438400269,-1.8767238855361938,2.0768730640411377,test,NTU,high_risk
S012C001P018R002A008,0.013889614,0.052631717,0.009732427,0.010588944,0.062044024,0.011511125,0.27939847,0.1928621,0.025640368,3.9722614,7.5126534,2.0384536,-1.306015,1.477458,0.030136188,0.25119174,0.03403055,0.043762974,0.34672483301337487,0.583588835623915,0.0696863313627102,4.887736797332764,-1.7319647073745728,-3.8135714530944824,test,NTU,low_risk
S012C001P018R002A009,0.013314259,0.0806663,0.012163812,0.010071011,0.0553975,0.0111986585,0.2939245,-0.26974267,0.06564486,3.213272,7.327196,2.2393494,1.3308601,1.5678821,0.026299106,0.47659343,0.03717171,0.049335524,0.994212917883804,0.003242481177228904,0.002544600938967136,3.1184730529785156,0.67104572057724,-3.9020631313323975,test,NTU,low_risk
S012C001P018R002A042,0.024277622,0.088585,0.01504502,0.028603163,0.12338531,0.020459138,0.16162753,0.009167373,0.05636072,2.442055,6.959634,1.6345886,-0.15206814,0.8468189,0.05361764,0.9850339,0.07251618,0.0875612,0.004802094013541349,0.9910119156482945,0.0041859903381642515,-1.614823818206787,2.8022916316986084,-1.1257997751235962,test,NTU,moderate_risk
S012C001P018R002A043,0.027908886,0.084764466,0.021824827,0.01730021,0.08477248,0.019515758,0.81397563,0.77315986,0.06492436,10.762599,16.579763,4.5464845,-2.7750168,3.214991,0.053906158,0.5028136,0.064666905,0.086491734,0.04313256719146616,0.3388238305929781,0.6180436022155557,1.5619964599609375,-2.617218017578125,-0.26146814227104187,test,NTU,high_risk
S012C001P019R001A008,0.057564374,0.33510923,0.06216074,0.07819684,0.62706184,0.09763155,0.6706922,0.5073999,0.20715728,13.975751,78.21848,14.297485,-1.3311734,2.758472,0.1122926,1.1461182,0.14770143,0.20986217,0.8629850406572249,0.07768177056380786,0.05933318877896697,6.701144695281982,-4.973446369171143,-3.2962677478790283,test,NTU,low_risk
S012C001P019R001A009,0.024405766,0.099887274,0.02113706,0.025688203,0.13676992,0.023963941,0.7881653,-0.53629315,0.07593867,7.5161004,19.468172,5.6865234,1.6748538,2.6291633,0.05010992,0.5062307,0.058349513,0.07948657,0.9917395487242614,0.0049139809722054595,0.0033464703035331533,7.826859474182129,-4.294921875,-4.888302803039551,test,NTU,low_risk
S012C001P019R001A042,0.026383037,0.07352496,0.016076459,0.0371096,0.11086126,0.024047747,0.1310181,-0.03526628,0.05301255,3.7458503,7.413126,1.8387207,0.10817671,0.6828594,0.056875728,0.7427347,0.072688885,0.088765346,0.0027596618357487923,0.9874420289855073,0.00979830917874396,-1.3150972127914429,3.0677030086517334,-1.5705945491790771,test,NTU,moderate_risk
S012C001P019R001A043,0.032641012,0.30958956,0.041742828,0.032434825,0.3098394,0.044129103,0.679046,0.6233158,0.2622888,27.792858,56.182037,18.663836,-3.003789,3.259367,0.07243462,1.2370445,0.09994216,0.141685,0.10141665174673202,0.029709729870781132,0.8688736183824869,-2.00126576423645,-2.268439531326294,2.3997013568878174,test,NTU,high_risk
S012C001P019R002A008,0.02957756,0.1342673,0.024778455,0.036598194,0.13944308,0.029872179,0.66182584,0.4211501,0.08332899,16.036194,35.193386,11.747704,-1.181747,2.5031974,0.06764102,1.306283,0.0905265,0.115304954,0.8027646590078484,0.03313526003323149,0.16410008095891973,7.713888168334961,-5.615151405334473,-3.9014573097229004,test,NTU,low_risk
S012C001P019R002A009,0.0235012,0.13222168,0.020227093,0.023988826,0.14750567,0.023816593,0.586836,-0.35758483,0.11479503,9.442702,32.185528,9.515587,1.331356,2.5281641,0.048601136,0.61580324,0.05778992,0.07801701,0.9897142857142857,0.0033333333333333335,0.006952380952380951,9.926980972290039,-5.933833599090576,-5.5972208976745605,test,NTU,low_risk
S012C001P019R002A042,0.024383545,0.09652868,0.0156128025,0.031313132,0.13358402,0.020997044,0.1313932,-0.013578773,0.047150433,2.6132662,8.065964,2.0889573,0.08690214,0.5894003,0.054635383,1.4027414,0.07609117,0.09170397,0.005060548119821542,0.9920534028918931,0.00288604898828541,-1.1894654035568237,3.310554027557373,-1.8349583148956299,test,NTU,moderate_risk
S012C001P019R002A043,0.027159058,0.087095514,0.021242948,0.025044642,0.10981794,0.023733422,0.6016998,0.43289658,0.07253525,14.494089,29.671267,9.036967,-3.2846692,3.4740763,0.05660914,0.78462964,0.06794241,0.08918536,0.01658154633880613,0.09320143110204455,0.8902170225591491,-2.205486536026001,-2.297332763671875,2.563678503036499,test,NTU,high_risk
S012C001P025R001A008,0.032241184,0.15558985,0.028903881,0.03544983,0.16373606,0.03145284,0.6118174,0.19946042,0.14389041,9.247161,27.060545,6.418788,-1.2276816,2.0304434,0.062054403,1.2438525,0.09108428,0.11998816,0.7014844581011551,0.14925971710888722,0.14925582478995755,7.925388336181641,-5.452846050262451,-4.191524028778076,test,NTU,low_risk
S012C001P025R001A009,0.031447046,0.12732175,0.027645042,0.036289774,0.17254254,0.033101488,0.69839,-0.44810614,0.09637654,12.183842,26.336334,6.0888014,1.6635029,2.413828,0.060083523,0.7939811,0.077099696,0.10474474,0.9880585516178737,0.005274781715459681,0.006666666666666667,5.886472702026367,-2.6316299438476562,-4.142372131347656,test,NTU,low_risk
S012C001P025R001A042,0.07016763,0.36388287,0.08564491,0.09878684,0.6949368,0.1288587,0.63945305,0.17376709,0.27903372,9.799126,44.5942,10.922541,-0.42907953,2.7367222,0.14481191,1.1524667,0.18526348,0.2709084,0.4400496725726031,0.5197775929080476,0.0401727345193496,1.1699721813201904,0.6163508892059326,-2.110274314880371,test,NTU,moderate_risk
S012C001P025R001A043,0.04003591,0.22402115,0.043748043,0.038331978,0.22310624,0.046431504,0.92025316,0.83087635,0.20971964,31.56332,77.854576,19.961393,-3.2438552,3.4403877,0.0943418,0.86988103,0.114005305,0.15775335,0.060668989977078,0.032468156916196464,0.9068628531067259,-1.5822771787643433,-1.8415553569793701,1.6942945718765259,test,NTU,high_risk
S012C001P025R002A008,0.045963522,0.27790895,0.04795636,0.06488584,0.34621763,0.071645886,0.76344633,0.70163363,0.2330882,10.42072,87.28228,19.277937,-2.1638258,2.7628586,0.096185476,1.3960108,0.12813595,0.17609231,0.22800820114088124,0.0691572676143888,0.7028345312447295,8.397902488708496,-6.063376426696777,-4.246848106384277,test,NTU,low_risk
S012C001P025R002A009,0.030985517,0.13841996,0.029911514,0.034713514,0.12876347,0.03107154,0.8572438,-0.7478101,0.1014141,6.800737,18.33733,4.3694196,2.1299317,2.4528456,0.06058464,1.2596858,0.0845975,0.11450902,0.9872698192235075,0.002730180776492545,0.01,7.079157829284668,-4.157408237457275,-4.1968607902526855,test,NTU,low_risk
S012C001P025R002A042,0.03765776,0.14966217,0.026202088,0.039934855,0.12697308,0.02832331,0.27169698,0.24182749,0.05408764,19.898367,48.609215,13.04574,-1.4721069,2.0050113,0.087133944,1.1717933,0.10173294,0.12793502,0.22690045217715313,0.48276884223812155,0.29033070558472535,-0.5271583795547485,3.8055121898651123,-2.7186408042907715,test,NTU,moderate_risk
S012C001P025R002A043,0.026732149,0.12177208,0.02177065,0.02557848,0.12394498,0.023668654,0.49102634,0.3800298,0.0745343,57.911587,89.912964,31.97887,-2.4199889,2.8194146,0.07007023,1.0013902,0.094473,0.116243646,0.04600293837035052,0.027367567586748916,0.9266294940429005,-0.8218966126441956,-1.808524489402771,1.0957673788070679,test,NTU,high_risk
S012C001P027R001A008,0.036158852,0.38390225,0.05808823,0.041901402,0.70849013,0.08081105,0.7613905,0.34209114,0.36754164,7.5880885,45.17944,9.068887,-1.4999132,3.5825434,0.07948628,1.2253218,0.13497925,0.19306748,0.8392136675387231,0.03259201065415567,0.12819432180712115,7.158906936645508,-5.735933303833008,-3.4239370822906494,test,NTU,low_risk
S012C001P027R001A009,0.021451049,0.25196174,0.02960677,0.025552962,0.24738768,0.0361565,0.52540183,-0.28852165,0.17011482,17.081043,64.56523,20.732378,1.5914273,3.2334445,0.047998562,0.6281509,0.06697529,0.096582055,0.9235779029940269,0.02145993789591501,0.05496215911005797,3.520932197570801,-0.9317960143089294,-3.0982134342193604,test,NTU,low_risk
S012C001P027R001A042,0.040341485,0.14621045,0.02640776,0.050613962,0.16066216,0.033046853,0.40775505,0.05340886,0.08396089,11.929874,35.83361,9.031318,-0.32452726,1.9779332,0.09244102,1.0439682,0.104860716,0.13126847,0.16830539824674276,0.7568581171418592,0.07483648461139829,-0.24540166556835175,2.4944167137145996,-2.1011083126068115,test,NTU,moderate_risk
S012C001P027R001A043,0.03676381,0.26682818,0.040274784,0.039031457,0.27309662,0.049596112,0.7605575,0.732379,0.12444815,24.307224,62.448074,20.120615,-3.4476445,3.74988,0.07912821,1.1114867,0.11801576,0.15829054,0.017767105224168075,0.004155237581932703,0.9780776571938992,0.3509118854999542,-2.678112745285034,0.6878348588943481,test,NTU,high_risk
S012C001P027R002A008,0.036573283,0.33027616,0.05190662,0.04444834,0.6050985,0.07137961,0.63072085,0.5400065,0.10666746,26.747587,69.763405,24.41691,-1.8269191,3.4070928,0.078044735,1.0792383,0.11631874,0.16822536,0.36052475299894376,0.05141967970646882,0.5880555672945875,7.9496049880981445,-5.712625503540039,-4.038084506988525,test,NTU,low_risk
S012C001P027R002A009,0.018217694,0.11532348,0.019827265,0.014755218,0.1174608,0.020050313,0.51847684,-0.44827873,0.03895074,13.870758,48.018738,16.374403,2.105702,2.8297908,0.039452463,0.49820796,0.054558404,0.07438567,0.9336998237538423,0.03534315001510768,0.03095702623105007,1.7835921049118042,-0.45492061972618103,-1.88926362991333,test,NTU,low_risk
S012C001P027R002A042,0.03532062,0.11870576,0.024829151,0.04413457,0.15289329,0.031545486,0.1479283,0.026032329,0.04482287,9.815121,30.991467,8.389661,-0.8484349,1.440371,0.07713435,0.7607972,0.0874272,0.11225635,0.07755965326442492,0.8792055166390601,0.04323483009651534,-0.8229594230651855,2.4768199920654297,-1.5369675159454346,test,NTU,moderate_risk
S012C001P027R002A043,0.066136405,0.35126013,0.08882845,0.06830211,0.5877342,0.11469914,0.5910349,0.5068752,0.3003006,32.564316,89.99533,33.835598,-2.3853464,2.8083434,0.12354456,1.1128829,0.16888456,0.25771302,0.36180823891496044,0.24079942477054123,0.3973923363144985,0.13002194464206696,-0.3534078001976013,-0.5378780364990234,test,NTU,high_risk
S012C001P028R001A008,0.2248141,1.0912602,0.2438559,0.332997,1.5687242,0.3438622,0.9482447,0.65857774,0.23600873,25.074312,89.96707,23.618292,0.028365135,18.41845,1.0120325,14.419521,1.7691809,2.0130367,0.49731980045150087,0.2838271430701839,0.2188530564783152,0.4953940808773041,-1.166171908378601,-0.2741836905479431,test,NTU,low_risk
S012C001P028R001A009,0.029407864,1.0403383,0.105755106,0.04218238,1.0403383,0.13263032,1.2884443,-1.1904604,0.9856138,0.66562074,6.9888372,1.1937938,8.613402,8.80009,0.06093812,4.788804,0.26195824,0.36771333,0.6679933789032112,0.32070526568261104,0.011301355414177289,0.2152375429868698,0.44016629457473755,-1.1724975109100342,test,NTU,low_risk
S012C001P028R001A042,0.07603018,0.32331693,0.060726278,0.11631257,0.39225435,0.07680476,0.5421473,0.08547658,0.23838511,7.9316053,25.833963,6.046523,-0.24066639,1.4087634,0.1589134,2.2244904,0.2174032,0.2781295,0.022125873002058472,0.9732608632231681,0.00461326377477362,-0.791487991809845,1.6253650188446045,-1.0676302909851074,test,NTU,moderate_risk
S012C001P028R001A043,0.039405257,0.11958433,0.0280138,0.03844225,0.14825925,0.029121041,0.82831764,0.7598443,0.092615575,31.776594,63.68112,20.89003,-4.5736384,4.5736384,0.090662315,1.3194891,0.11417554,0.14218934,0.02164252796191304,0.008020416233682943,0.9703370558044041,-2.1193253993988037,-3.4119133949279785,3.0939486026763916,test,NTU,high_risk
S012C001P028R002A008,0.022946639,0.18334664,0.02840702,0.024189673,0.15779294,0.031107603,0.42157876,0.25499582,0.109807074,3.5770807,8.143378,1.7551197,-1.1000104,1.7944069,0.041859984,1.0701509,0.08007907,0.10848609,0.8060769970574871,0.10335479036243096,0.09056821258008155,6.717737674713135,-4.684841156005859,-3.5953001976013184,test,NTU,low_risk
S012C001P028R002A009,0.013331041,0.069065556,0.012264831,0.010584938,0.049473763,0.00966023,0.3130178,-0.2109394,0.05463183,1.8482964,7.2334576,1.6686003,1.1012526,1.604455,0.02785798,0.36282548,0.03867765,0.05094248,0.9934409902223666,0.0056794252271626985,0.0008795845504706264,3.4214253425598145,-1.449302315711975,-2.714650869369507,test,NTU,low_risk
S012C001P028R002A042,0.058814596,0.21145856,0.04055689,0.0890308,0.2747654,0.055863667,0.26684988,0.025550961,0.13617647,19.24085,34.25835,8.398628,-0.44097185,0.99356985,0.12700272,2.5322697,0.1654919,0.20604879,0.022110255756404504,0.9275132035834353,0.050376540660160084,-0.5852242708206177,1.6024941205978394,-1.0944697856903076,test,NTU,moderate_risk
S012C001P028R002A043,0.043064713,0.19789086,0.03161234,0.033490654,0.14636536,0.031029435,0.7477992,0.54871476,0.1764088,32.438953,77.38629,25.09833,-3.4282327,3.9847615,0.10795072,1.1163145,0.13254216,0.1641545,0.03604301946234205,0.011734464330346294,0.9522225162073119,-2.0530850887298584,-3.241020679473877,2.981436252593994,test,NTU,high_risk
S012C001P037R001A008,0.019666016,0.07962308,0.015264975,0.019397292,0.08418492,0.018056102,0.6071387,0.46175763,0.04691109,8.814902,18.886303,5.4603534,-1.6812577,2.3636973,0.042829145,0.54843163,0.054249655,0.06951463,0.6160977820273809,0.23648098614686144,0.14742123182575773,6.590912342071533,-4.642019271850586,-3.4513285160064697,test,NTU,low_risk
S012C001P037R001A009,0.02175178,0.1778602,0.02557085,0.018394504,0.20990154,0.028426925,0.5847995,-0.47292188,0.09946406,11.528765,38.703594,12.704574,1.9695284,2.5714679,0.041858576,0.54825896,0.05676762,0.08233847,0.9873413661879951,0.006468157621528896,0.006190476190476191,3.038832902908325,-1.1435807943344116,-2.541313886642456,test,NTU,low_risk
S012C001P037R001A042,0.02899398,0.13048129,0.02218169,0.040395577,0.16381308,0.029982654,0.21448094,0.083280265,0.086270094,9.346016,18.003578,4.67986,-0.29441595,0.71336746,0.0666315,1.1511514,0.08918601,0.1113677,0.006488316708321173,0.9935116832916787,0.0,-1.1073297262191772,3.276503562927246,-1.8675886392593384,test,NTU,moderate_risk
S012C001P037R001A043,0.036503237,0.13688189,0.024622876,0.036877126,0.1385178,0.030424874,0.78917706,0.74061877,0.094180465,4.189199,14.102999,2.8561394,-3.0149553,3.257011,0.08429909,1.8547813,0.116683334,0.1413062,0.12431378884816283,0.15099418866275335,0.7246920224890836,0.7398225665092468,-2.1533563137054443,-0.09302987158298492,test,NTU,high_risk
S012C001P037R002A008,0.025775407,0.13423328,0.022327216,0.025591772,0.124046676,0.024459107,0.63723636,0.47561628,0.11085719,14.477461,35.34953,10.960935,-1.4752283,2.633291,0.049892653,0.6892253,0.057001177,0.079328395,0.7328968215250543,0.05171160781720807,0.2153915706577374,9.515758514404297,-7.801764965057373,-4.125479221343994,test,NTU,low_risk
S012C001P037R002A009,0.02674374,0.18331808,0.029760094,0.024163472,0.18568128,0.03022298,0.7240579,-0.6297824,0.16811025,18.918695,49.36644,16.946037,1.7686758,2.8644252,0.0536151,1.332373,0.10021451,0.1299746,0.9736623485914206,0.006179065264815288,0.02015858614376401,5.073246002197266,-3.155365467071533,-3.0517325401306152,test,NTU,low_risk
S012C001P037R002A042,0.027821038,0.22229123,0.032536566,0.033389773,0.20726953,0.036723826,0.27098018,0.22414869,0.16367751,4.4096723,15.053733,3.2626958,-1.2884102,1.4014893,0.07162102,1.4841245,0.11326799,0.14580455,0.2838805199533555,0.556704516571237,0.15941496347540754,-1.0208433866500854,3.397355794906616,-2.0409629344940186,test,NTU,moderate_risk
S012C001P037R002A043,0.03092581,0.14421234,0.028690748,0.021292267,0.16200508,0.025512435,0.85132396,0.8029943,0.08705044,29.82981,48.57625,14.470124,-2.371565,3.140707,0.06711286,0.8909915,0.08632993,0.11502068,0.022155345169252286,0.053305141233990806,0.9245395135967569,-1.430086374282837,-0.920914888381958,1.1322271823883057,test,NTU,high_risk
